iter	Passed	Remaining
3228	24830	52068
3229	24838	52059
3230	24845	52051
3231	24850	52039
3232	24859	52032
3233	24865	52022
3234	24872	52013
3235	24880	52005
3236	24889	52001
3237	24897	51994
3238	24906	51988
3239	24913	51980
3240	24920	51971
3241	24927	51962
3242	24934	51953
3243	24941	51943
3244	24948	51934
3245	24955	51925
3246	24961	51914
3247	24969	51906
3248	24976	51897
3249	24983	51887
3250	24990	51879
3251	24996	51869
3252	25005	51862
3253	25012	51854
3254	25020	51847
3255	25027	51837
3256	25034	51830
3257	25041	51820
3258	25072	51860
3259	25080	51853
3260	25088	51846
3261	25097	51842
3262	25107	51839
3263	25114	51830
3264	25122	51823
3265	25130	51814
3266	25137	51806
3267	25145	51798
3268	25152	51789
3269	25159	51780
3270	25166	51771
3271	25172	51761
3272	25179	51752
3273	25186	51742
3274	25194	51735
3275	25201	51726
3276	25208	51717
3277	25215	51708
3278	25222	51698
3279	25230	51690
3280	25237	51682
3281	25244	51674
3282	25251	51665
3283	25258	51655
3284	25265	51645
3285	25272	51638
3286	25280	51629
3287	25287	51621
3288	25295	51614
3289	25304	51608
3290	25310	51598
3291	25318	51591
3292	25324	51579
3293	25332	51572
3294	25339	51563
3295	25346	51555
3296	25354	51547
3297	25361	51538
3298	25369	51530
3299	25376	51521
3300	25383	51512
3301	25390	51503
3302	25396	51492
3303	25404	51484
3304	25410	51474
3305	25418	51467
3306	25425	51458
3307	25431	51448
3308	25439	51439
3309	25445	51430
3310	25453	51421
3311	25460	51413
3312	25468	51406
3313	25475	51396
3314	25481	51386
3315	25489	51377
3316	25497	51371
3317	25506	51366
3318	25529	51389
3319	25543	51395
3320	25557	51399
3321	25568	51399
3322	25582	51402
3323	25594	51405
3324	25607	51406
3325	25620	51409
3326	25630	51406
3327	25637	51397
3328	25644	51389
3329	25652	51381
3330	25659	51373
3331	25667	51365
3332	25673	51355
3333	25681	51346
3334	25688	51338
3335	25697	51332
3336	25706	51329
3337	25717	51327
3338	25737	51344
3339	25761	51369
3340	25773	51368
3341	25784	51368
3342	25795	51367
3343	25803	51359
3344	25811	51352
3345	25818	51343
3346	25826	51335
3347	25832	51326
3348	25841	51319
3349	25848	51312
3350	25856	51304
3351	25864	51296
3352	25871	51287
3353	25885	51292
3354	25898	51294
3355	25910	51296
3356	25926	51304
3357	25936	51302
3358	25948	51301
3359	25955	51292
3360	25964	51287
3361	25971	51278
3362	25979	51271
3363	25987	51264
3364	25994	51256
3365	26001	51246
3366	26010	51240
3367	26017	51231
3368	26025	51223
3369	26032	51215
3370	26039	51206
3371	26047	51198
3372	26054	51190
3373	26087	51232
3374	26095	51224
3375	26104	51219
3376	26113	51213
3377	26121	51206
3378	26130	51202
3379	26139	51196
3380	26146	51187
3381	26153	51178
3382	26160	51168
3383	26168	51161
3384	26174	51150
3385	26181	51141
3386	26189	51133
3387	26195	51122
3388	26203	51115
3389	26210	51106
3390	26218	51098
3391	26225	51090
3392	26231	51079
3393	26239	51072
3394	26247	51064
3395	26254	51056
3396	26261	51047
3397	26268	51037
3398	26275	51028
3399	26282	51019
3400	26290	51012
3401	26300	51007
3402	26308	51001
3403	26316	50994
3404	26324	50987
3405	26332	50978
3406	26340	50971
3407	26347	50962
3408	26353	50953
3409	26360	50943
3410	26368	50935
3411	26375	50926
3412	26382	50917
3413	26389	50909
3414	26397	50901
3415	26404	50892
3416	26411	50882
3417	26418	50872
3418	26425	50864
3419	26432	50856
3420	26440	50848
3421	26446	50837
3422	26454	50830
3423	26465	50827
3424	26471	50817
3425	26479	50810
3426	26487	50803
3427	26495	50795
3428	26503	50789
3429	26513	50785
3430	26521	50777
3431	26528	50769
3432	26537	50763
3433	26545	50756
3434	26553	50748
3435	26560	50740
3436	26568	50732
3437	26574	50722
3438	26583	50716
3439	26590	50707
3440	26598	50699
3441	26604	50689
3442	26612	50681
3443	26620	50674
3444	26627	50665
3445	26634	50655
3446	26640	50645
3447	26648	50638
3448	26654	50626
3449	26661	50618
3450	26668	50609
3451	26676	50602
3452	26684	50593
3453	26691	50585
3454	26698	50575
3455	26707	50570
3456	26717	50567
3457	26723	50557
3458	26732	50550
3459	26738	50540
3460	26746	50533
3461	26754	50525
3462	26761	50517
3463	26769	50509
3464	26777	50502
3465	26784	50494
3466	26793	50487
3467	26800	50479
3468	26808	50471
3469	26816	50463
3470	26822	50453
3471	26829	50443
3472	26837	50436
3473	26843	50426
3474	26850	50417
3475	26857	50408
3476	26865	50400
3477	26872	50391
3478	26880	50384
3479	26887	50375
3480	26895	50368
3481	26904	50362
3482	26913	50357
3483	26922	50351
3484	26929	50343
3485	26936	50334
3486	26944	50327
3487	26951	50318
3488	26959	50310
3489	26966	50301
3490	26974	50293
3491	26981	50285
3492	26989	50277
3493	26995	50267
3494	27002	50258
3495	27010	50251
3496	27017	50242
3497	27024	50232
3498	27031	50223
3499	27039	50215
3500	27045	50205
3501	27052	50196
3502	27085	50235
3503	27094	50229
3504	27102	50223
3505	27110	50216
3506	27119	50209
3507	27137	50221
3508	27156	50235
3509	27175	50248
3510	27185	50243
3511	27202	50253
3512	27210	50245
3513	27218	50238
3514	27225	50230
3515	27233	50222
3516	27240	50213
3517	27247	50205
3518	27255	50197
3519	27262	50187
3520	27269	50179
3521	27276	50169
3522	27284	50161
3523	27294	50158
3524	27307	50160
3525	27319	50160
3526	27331	50161
3527	27345	50163
3528	27355	50160
3529	27368	50162
3530	27375	50152
3531	27382	50144
3532	27390	50136
3533	27397	50127
3534	27404	50119
3535	27411	50110
3536	27419	50102
3537	27427	50094
3538	27435	50087
3539	27441	50077
3540	27448	50067
3541	27455	50057
3542	27460	50046
3543	27467	50036
3544	27474	50028
3545	27481	50018
3546	27488	50010
3547	27497	50003
3548	27504	49995
3549	27514	49991
3550	27524	49986
3551	27533	49982
3552	27541	49975
3553	27549	49966
3554	27556	49958
3555	27564	49950
3556	27571	49941
3557	27578	49932
3558	27587	49926
3559	27594	49917
3560	27601	49909
3561	27609	49901
3562	27616	49892
3563	27623	49883
3564	27631	49876
3565	27638	49866
3566	27645	49858
3567	27652	49848
3568	27659	49840
3569	27667	49833
3570	27674	49823
3571	27681	49814
3572	27689	49806
3573	27696	49798
3574	27703	49789
3575	27711	49782
3576	27719	49775
3577	27728	49768
3578	27736	49761
3579	27744	49754
3580	27751	49745
3581	27758	49736
3582	27767	49729
3583	27774	49721
3584	27781	49712
3585	27789	49704
3586	27797	49697
3587	27804	49689
3588	27812	49680
3589	27819	49671
3590	27827	49664
3591	27834	49654
3592	27841	49645
3593	27847	49636
3594	27854	49625
3595	27861	49618
3596	27868	49608
3597	27876	49600
3598	27883	49592
3599	27890	49583
3600	27898	49575
3601	27905	49566
3602	27912	49558
3603	27922	49554
3604	27931	49548
3605	27938	49540
3606	27948	49535
3607	27956	49528
3608	27964	49520
3609	27970	49509
3610	27977	49501
3611	27985	49493
3612	27993	49486
3613	27999	49475
3614	28007	49467
3615	28013	49457
3616	28019	49446
3617	28026	49437
3618	28033	49428
3619	28040	49418
3620	28047	49410
3621	28054	49400
3622	28061	49392
3623	28068	49383
3624	28105	49426
3625	28113	49419
3626	28122	49414
3627	28130	49407
3628	28141	49404
3629	28149	49397
3630	28157	49390
3631	28164	49380
3632	28171	49372
3633	28178	49363
3634	28186	49355
3635	28193	49346
3636	28200	49337
3637	28206	49327
3638	28214	49318
3639	28220	49309
3640	28227	49299
3641	28235	49291
3642	28242	49282
3643	28249	49273
3644	28256	49264
3645	28263	49256
3646	28270	49247
3647	28279	49240
3648	28287	49232
3649	28295	49226
3650	28302	49217
3651	28309	49209
3652	28317	49201
3653	28326	49195
3654	28334	49187
3655	28342	49180
3656	28348	49170
3657	28356	49163
3658	28364	49154
3659	28371	49145
3660	28378	49136
3661	28385	49129
3662	28393	49120
3663	28400	49111
3664	28406	49101
3665	28413	49092
3666	28420	49082
3667	28428	49074
3668	28435	49066
3669	28442	49058
3670	28450	49049
3671	28457	49041
3672	28466	49035
3673	28473	49027
3674	28481	49018
3675	28489	49011
3676	28496	49002
3677	28504	48994
3678	28511	48985
3679	28519	48978
3680	28525	48968
3681	28565	49016
3682	28597	49049
3683	28639	49101
3684	28653	49104
3685	28666	49104
3686	28679	49105
3687	28692	49106
3688	28702	49102
3689	28710	49094
3690	28718	49088
3691	28726	49080
3692	28735	49075
3693	28745	49070
3694	28754	49065
3695	28763	49059
3696	28771	49051
3697	28778	49043
3698	28786	49036
3699	28794	49027
3700	28801	49018
3701	28808	49009
3702	28815	49001
3703	28823	48993
3704	28831	48985
3705	28839	48978
3706	28845	48968
3707	28852	48958
3708	28858	48948
3709	28866	48940
3710	28874	48933
3711	28882	48926
3712	28888	48915
3713	28896	48907
3714	28903	48898
3715	28910	48889
3716	28917	48879
3717	28928	48878
3718	28940	48876
3719	28952	48877
3720	28964	48875
3721	28975	48874
3722	28989	48876
3723	28999	48872
3724	29006	48863
3725	29013	48854
3726	29021	48846
3727	29029	48838
3728	29036	48830
3729	29043	48821
3730	29051	48813
3731	29058	48804
3732	29066	48796
3733	29074	48789
3734	29082	48782
3735	29089	48773
3736	29125	48813
3737	29133	48805
3738	29142	48800
3739	29152	48795
3740	29164	48793
3741	29173	48788
3742	29181	48781
3743	29188	48772
3744	29195	48763
3745	29202	48753
3746	29209	48745
3747	29217	48736
3748	29223	48726
3749	29229	48715
3750	29236	48706
3751	29243	48698
3752	29250	48688
3753	29257	48679
3754	29264	48670
3755	29272	48662
3756	29280	48654
3757	29287	48646
3758	29293	48635
3759	29300	48627
3760	29308	48618
3761	29314	48608
3762	29322	48600
3763	29329	48591
3764	29336	48582
3765	29344	48575
3766	29354	48570
3767	29361	48561
3768	29369	48554
3769	29377	48547
3770	29385	48539
3771	29392	48529
3772	29398	48518
3773	29405	48511
3774	29413	48503
3775	29421	48495
3776	29428	48486
3777	29436	48478
3778	29444	48471
3779	29454	48467
3780	29462	48459
3781	29469	48451
3782	29476	48442
3783	29484	48434
3784	29491	48425
3785	29498	48416
3786	29506	48409
3787	29514	48400
3788	29522	48393
3789	29529	48384
3790	29537	48377
3791	29544	48368
3792	29552	48359
3793	29559	48351
3794	29568	48345
3795	29576	48339
3796	29585	48332
3797	29593	48325
3798	29601	48317
3799	29608	48309
3800	29616	48300
3801	29622	48290
3802	29629	48281
3803	29636	48272
3804	29643	48263
3805	29651	48255
3806	29658	48247
3807	29666	48238
3808	29673	48230
3809	29680	48220
3810	29687	48211
3811	29694	48202
3812	29702	48194
3813	29709	48186
3814	29716	48177
3815	29723	48167
3816	29731	48160
3817	29737	48150
3818	29743	48139
3819	29752	48133
3820	29761	48128
3821	29770	48122
3822	29778	48114
3823	29786	48106
3824	29793	48097
3825	29800	48088
3826	29806	48078
3827	29813	48068
3828	29820	48059
3829	29826	48049
3830	29832	48039
3831	29840	48030
3832	29847	48022
3833	29854	48012
3834	29861	48004
3835	29869	47997
3836	29876	47986
3837	29883	47978
3838	29890	47970
3839	29898	47962
3840	29906	47955
3841	29914	47947
3842	29921	47938
3843	29928	47929
3844	29936	47921
3845	29943	47912
3846	29951	47904
3847	29960	47899
3848	29969	47893
3849	29976	47884
3850	29984	47877
3851	29991	47867
3852	29999	47859
3853	30006	47851
3854	30013	47842
3855	30020	47832
3856	30027	47824
3857	30034	47815
3858	30042	47807
3859	30049	47799
3860	30057	47791
3861	30065	47783
3862	30072	47775
3863	30080	47768
3864	30087	47759
3865	30094	47750
3866	30102	47741
3867	30108	47731
3868	30146	47770
3869	30154	47763
3870	30162	47757
3871	30171	47750
3872	30179	47743
3873	30191	47741
3874	30202	47739
3875	30214	47738
3876	30225	47734
3877	30233	47728
3878	30245	47727
3879	30253	47718
3880	30261	47711
3881	30267	47701
3882	30274	47692
3883	30281	47683
3884	30288	47674
3885	30295	47665
3886	30303	47657
3887	30310	47648
3888	30317	47640
3889	30325	47632
3890	30333	47624
3891	30340	47615
3892	30348	47607
3893	30355	47599
3894	30362	47589
3895	30371	47583
3896	30379	47577
3897	30386	47568
3898	30394	47560
3899	30402	47552
3900	30408	47542
3901	30416	47534
3902	30422	47524
3903	30428	47514
3904	30435	47505
3905	30442	47495
3906	30449	47485
3907	30456	47476
3908	30462	47467
3909	30470	47459
3910	30478	47451
3911	30484	47441
3912	30492	47432
3913	30499	47424
3914	30507	47416
3915	30514	47407
3916	30520	47397
3917	30526	47387
3918	30534	47380
3919	30542	47371
3920	30550	47364
3921	30557	47355
3922	30565	47347
3923	30575	47343
3924	30583	47336
3925	30592	47329
3926	30599	47320
3927	30606	47311
3928	30614	47304
3929	30623	47298
3930	30631	47290
3931	30637	47281
3932	30645	47273
3933	30653	47265
3934	30660	47256
3935	30667	47247
3936	30674	47238
3937	30682	47230
3938	30688	47221
3939	30696	47212
3940	30704	47205
3941	30712	47197
3942	30718	47188
3943	30725	47179
3944	30732	47170
3945	30739	47160
3946	30746	47152
3947	30755	47146
3948	30763	47138
3949	30772	47131
3950	30789	47138
3951	30809	47149
3952	30834	47167
3953	30848	47170
3954	30860	47168
3955	30868	47161
3956	30876	47153
3957	30884	47145
3958	30891	47136
3959	30898	47128
3960	30906	47120
3961	30914	47112
3962	30921	47104
3963	30929	47096
3964	30936	47088
3965	30943	47079
3966	30950	47068
3967	30957	47060
3968	30964	47051
3969	30972	47043
3970	30982	47038
3971	30990	47032
3972	30998	47023
3973	31006	47016
3974	31013	47007
3975	31019	46998
3976	31026	46988
3977	31034	46980
3978	31041	46971
3979	31048	46962
3980	31054	46952
3981	31062	46945
3982	31069	46936
3983	31076	46926
3984	31084	46919
3985	31091	46910
3986	31098	46901
3987	31106	46893
3988	31113	46884
3989	31119	46874
3990	31126	46864
3991	31133	46855
3992	31171	46893
3993	31179	46886
3994	31189	46881
3995	31198	46876
3996	31208	46870
3997	31217	46865
3998	31225	46857
3999	31232	46848
4000	31238	46838
4001	31246	46830
4002	31252	46820
4003	31259	46810
4004	31266	46801
4005	31273	46793
4006	31280	46784
4007	31288	46776
4008	31296	46768
4009	31303	46760
4010	31311	46752
4011	31318	46743
4012	31325	46734
4013	31331	46724
4014	31338	46715
4015	31345	46706
4016	31352	46696
4017	31359	46688
4018	31367	46679
4019	31374	46671
4020	31381	46662
4021	31390	46656
4022	31400	46651
4023	31408	46643
4024	31415	46635
4025	31423	46627
4026	31430	46619
4027	31437	46609
4028	31444	46600
4029	31451	46591
4030	31459	46584
4031	31466	46575
4032	31474	46567
4033	31481	46559
4034	31489	46550
4035	31495	46540
4036	31502	46531
4037	31509	46523
4038	31515	46512
4039	31523	46504
4040	31530	46496
4041	31537	46487
4042	31544	46477
4043	31550	46467
4044	31558	46460
4045	31566	46452
4046	31574	46445
4047	31586	46442
4048	31600	46444
4049	31613	46444
4050	31625	46442
4051	31634	46436
4052	31644	46432
4053	31654	46427
4054	31661	46418
4055	31668	46410
4056	31675	46400
4057	31682	46390
4058	31688	46381
4059	31695	46372
4060	31703	46364
4061	31710	46355
4062	31716	46345
4063	31724	46337
4064	31731	46328
4065	31738	46319
4066	31744	46309
4067	31751	46300
4068	31759	46293
4069	31767	46285
4070	31774	46276
4071	31781	46266
4072	31788	46258
4073	31797	46252
4074	31806	46245
4075	31813	46237
4076	31822	46230
4077	31828	46220
4078	31835	46211
4079	31842	46202
4080	31849	46193
4081	31857	46186
4082	31864	46177
4083	31871	46168
4084	31878	46159
4085	31885	46150
4086	31892	46140
4087	31899	46133
4088	31907	46124
4089	31914	46115
4090	31921	46106
4091	31927	46097
4092	31935	46089
4093	31942	46080
4094	31949	46071
4095	31958	46064
4096	31966	46056
4097	31973	46049
4098	31981	46041
4099	31989	46034
4100	32008	46041
4101	32031	46055
4102	32048	46062
4103	32059	46058
4104	32071	46056
4105	32081	46051
4106	32088	46043
4107	32096	46035
4108	32103	46026
4109	32110	46017
4110	32117	46008
4111	32124	45998
4112	32131	45989
4113	32138	45981
4114	32284	46171
4115	32292	46164
4116	32301	46156
4117	32308	46148
4118	32321	46148
4119	32340	46155
4120	32353	46155
4121	32365	46153
4122	32379	46154
4123	32392	46153
4124	32404	46152
4125	32416	46150
4126	32426	46145
4127	32434	46137
4128	32441	46128
4129	32448	46119
4130	32455	46109
4131	32463	46102
4132	32470	46093
4133	32478	46085
4134	32484	46076
4135	32490	46065
4136	32498	46057
4137	32506	46049
4138	32516	46044
4139	32523	46035
4140	32531	46028
4141	32538	46018
4142	32546	46010
4143	32553	46001
4144	32559	45992
4145	32567	45984
4146	32574	45975
4147	32582	45966
4148	32588	45956
4149	32596	45949
4150	32602	45939
4151	32610	45930
4152	32617	45921
4153	32625	45913
4154	32632	45904
4155	32639	45896
4156	32647	45888
4157	32655	45880
4158	32662	45872
4159	32669	45863
4160	32677	45855
4161	32684	45845
4162	32692	45838
4163	32699	45829
4164	32708	45823
4165	32717	45817
4166	32725	45809
4167	32733	45801
4168	32740	45792
4169	32747	45783
4170	32754	45774
4171	32761	45765
4172	32769	45758
4173	32776	45749
4174	32784	45740
4175	32792	45732
4176	32799	45723
4177	32806	45715
4178	32813	45706
4179	32820	45697
4180	32827	45688
4181	32834	45679
4182	32841	45670
4183	32848	45661
4184	32856	45653
4185	32864	45645
4186	32871	45636
4187	32878	45628
4188	32886	45620
4189	32893	45610
4190	32900	45602
4191	32909	45595
4192	32917	45588
4193	32926	45581
4194	32932	45571
4195	32940	45563
4196	32947	45554
4197	32954	45545
4198	32962	45537
4199	32968	45527
4200	32976	45519
4201	32983	45510
4202	32990	45502
4203	32997	45493
4204	33004	45484
4205	33012	45476
4206	33019	45467
4207	33026	45458
4208	33034	45450
4209	33040	45440
4210	33046	45430
4211	33054	45421
4212	33061	45413
4213	33068	45404
4214	33075	45395
4215	33083	45387
4216	33090	45379
4217	33097	45369
4218	33108	45366
4219	33120	45363
4220	33131	45361
4221	33144	45360
4222	33156	45357
4223	33168	45355
4224	33176	45347
4225	33183	45338
4226	33190	45330
4227	33196	45320
4228	33205	45312
4229	33212	45304
4230	33220	45296
4231	33228	45288
4232	33235	45280
4233	33243	45271
4234	33250	45262
4235	33257	45253
4236	33263	45243
4237	33270	45234
4238	33278	45227
4239	33285	45218
4240	33293	45210
4241	33301	45202
4242	33314	45202
4243	33337	45214
4244	33358	45225
4245	33369	45220
4246	33383	45221
4247	33391	45214
4248	33398	45205
4249	33406	45197
4250	33414	45189
4251	33421	45180
4252	33429	45172
4253	33435	45162
4254	33443	45155
4255	33451	45146
4256	33459	45138
4257	33465	45129
4258	33473	45121
4259	33480	45112
4260	33488	45103
4261	33494	45094
4262	33502	45086
4263	33512	45081
4264	33520	45073
4265	33529	45067
4266	33536	45058
4267	33544	45051
4268	33551	45042
4269	33559	45034
4270	33567	45025
4271	33574	45017
4272	33581	45008
4273	33587	44998
4274	33594	44989
4275	33601	44980
4276	33609	44972
4277	33616	44962
4278	33623	44954
4279	33631	44946
4280	33638	44937
4281	33645	44928
4282	33652	44920
4283	33661	44912
4284	33668	44904
4285	33675	44895
4286	33682	44886
4287	33691	44879
4288	33699	44871
4289	33707	44865
4290	33717	44859
4291	33726	44852
4292	33732	44842
4293	33740	44835
4294	33747	44826
4295	33754	44817
4296	33761	44808
4297	33769	44800
4298	33775	44790
4299	33783	44782
4300	33791	44775
4301	33799	44767
4302	33806	44757
4303	33813	44749
4304	33820	44741
4305	33828	44732
4306	33836	44724
4307	33843	44715
4308	33849	44706
4309	33856	44697
4310	33863	44687
4311	33870	44679
4312	33878	44671
4313	33886	44662
4314	33892	44653
4315	33900	44645
4316	33908	44637
4317	33918	44632
4318	33926	44624
4319	33933	44616
4320	33941	44608
4321	33949	44601
4322	33956	44592
4323	33963	44583
4324	33971	44575
4325	33978	44566
4326	33985	44557
4327	33992	44548
4328	34000	44540
4329	34006	44530
4330	34014	44522
4331	34021	44513
4332	34028	44504
4333	34035	44496
4334	34043	44488
4335	34051	44480
4336	34057	44470
4337	34065	44462
4338	34072	44453
4339	34078	44443
4340	34085	44434
4341	34092	44425
4342	34100	44418
4343	34108	44410
4344	34116	44403
4345	34126	44397
4346	34134	44389
4347	34141	44380
4348	34149	44373
4349	34156	44364
4350	34163	44355
4351	34170	44345
4352	34177	44337
4353	34186	44330
4354	34193	44322
4355	34200	44312
4356	34206	44303
4357	34214	44295
4358	34221	44286
4359	34228	44277
4360	34235	44267
4361	34242	44259
4362	34251	44253
4363	34259	44244
4364	34298	44277
4365	34306	44270
4366	34315	44264
4367	34325	44258
4368	34336	44254
4369	34347	44250
4370	34362	44251
4371	34372	44247
4372	34382	44242
4373	34392	44236
4374	34403	44232
4375	34410	44223
4376	34417	44214
4377	34424	44206
4378	34432	44198
4379	34439	44189
4380	34447	44181
4381	34455	44173
4382	34461	44164
4383	34468	44154
4384	34475	44146
4385	34482	44136
4386	34489	44128
4387	34496	44118
4388	34504	44111
4389	34512	44103
4390	34522	44098
4391	34553	44120
4392	34575	44130
4393	34584	44123
4394	34596	44121
4395	34603	44112
4396	34610	44103
4397	34619	44096
4398	34626	44088
4399	34633	44079
4400	34642	44072
4401	34649	44064
4402	34657	44055
4403	34664	44046
4404	34673	44039
4405	34680	44031
4406	34688	44023
4407	34695	44014
4408	34702	44006
4409	34710	43998
4410	34717	43988
4411	34726	43983
4412	34735	43975
4413	34743	43968
4414	34751	43960
4415	34759	43953
4416	34767	43944
4417	34775	43937
4418	34782	43929
4419	34789	43920
4420	34796	43910
4421	34803	43902
4422	34811	43893
4423	34817	43884
4424	34825	43876
4425	34833	43868
4426	34839	43858
4427	34846	43849
4428	34854	43841
4429	34861	43833
4430	34868	43824
4431	34876	43815
4432	34883	43806
4433	34890	43798
4434	34897	43788
4435	34905	43781
4436	34912	43772
4437	34921	43765
4438	34930	43759
4439	34939	43753
4440	34947	43745
4441	34954	43736
4442	34961	43727
4443	34968	43719
4444	34975	43709
4445	34983	43701
4446	34991	43694
4447	34999	43685
4448	35006	43677
4449	35013	43668
4450	35021	43660
4451	35029	43652
4452	35035	43643
4453	35042	43634
4454	35050	43626
4455	35057	43617
4456	35064	43608
4457	35072	43601
4458	35080	43592
4459	35087	43584
4460	35094	43574
4461	35102	43566
4462	35109	43558
4463	35116	43549
4464	35124	43541
4465	35133	43535
4466	35141	43527
4467	35148	43518
4468	35156	43510
4469	35164	43502
4470	35171	43493
4471	35178	43484
4472	35184	43474
4473	35191	43466
4474	35199	43458
4475	35206	43449
4476	35213	43440
4477	35221	43432
4478	35228	43423
4479	35234	43414
4480	35241	43405
4481	35249	43397
4482	35256	43388
4483	35263	43379
4484	35270	43370
4485	35277	43361
4486	35318	43394
4487	35326	43387
4488	35334	43379
4489	35342	43371
4490	35350	43363
4491	35358	43356
4492	35367	43349
4493	35375	43342
4494	35382	43333
4495	35388	43323
4496	35396	43314
4497	35403	43305
4498	35411	43297
4499	35417	43288
4500	35424	43278
4501	35431	43270
4502	35438	43261
4503	35446	43253
4504	35454	43245
4505	35461	43237
4506	35468	43228
4507	35476	43220
4508	35482	43210
4509	35489	43201
4510	35497	43192
4511	35503	43183
4512	35511	43175
4513	35519	43167
4514	35526	43159
4515	35533	43150
4516	35542	43144
4517	35553	43139
4518	35566	43137
4519	35577	43134
4520	35587	43128
4521	35598	43124
4522	35608	43119
4523	35618	43113
4524	35625	43104
4525	35632	43096
4526	35640	43087
4527	35647	43079
4528	35656	43072
4529	35663	43064
4530	35670	43055
4531	35677	43045
4532	35683	43036
4533	35690	43027
4534	35697	43018
4535	35705	43009
4536	35711	43000
4537	35718	42990
4538	35726	42983
4539	35734	42975
4540	35741	42967
4541	35757	42968
4542	35778	42977
4543	35802	42987
4544	35813	42984
4545	35827	42983
4546	35835	42975
4547	35844	42969
4548	35851	42960
4549	35859	42952
4550	35865	42942
4551	35873	42934
4552	35880	42925
4553	35888	42917
4554	35894	42908
4555	35901	42899
4556	35909	42891
4557	35915	42881
4558	35923	42873
4559	35930	42864
4560	35939	42857
4561	35946	42849
4562	35955	42842
4563	35964	42836
4564	35973	42828
4565	35980	42820
4566	35988	42812
4567	35996	42804
4568	36004	42796
4569	36011	42788
4570	36019	42780
4571	36026	42771
4572	36034	42763
4573	36041	42755
4574	36048	42746
4575	36055	42737
4576	36063	42729
4577	36071	42721
4578	36078	42712
4579	36085	42704
4580	36093	42695
4581	36100	42687
4582	36108	42679
4583	36116	42671
4584	36123	42663
4585	36135	42659
4586	36149	42658
4587	36169	42665
4588	36184	42665
4589	36195	42662
4590	36208	42660
4591	36222	42658
4592	36234	42656
4593	36246	42653
4594	36254	42645
4595	36261	42636
4596	36269	42628
4597	36276	42619
4598	36283	42611
4599	36290	42602
4600	36298	42594
4601	36305	42585
4602	36347	42617
4603	36355	42609
4604	36362	42600
4605	36370	42592
4606	36379	42585
4607	36389	42580
4608	36397	42573
4609	36405	42565
4610	36412	42555
4611	36419	42547
4612	36426	42538
4613	36435	42531
4614	36442	42522
4615	36448	42513
4616	36456	42504
4617	36464	42496
4618	36471	42488
4619	36479	42480
4620	36485	42470
4621	36493	42462
4622	36500	42454
4623	36508	42445
4624	36515	42436
4625	36522	42427
4626	36530	42419
4627	36537	42411
4628	36544	42402
4629	36552	42394
4630	36560	42386
4631	36569	42379
4632	36577	42372
4633	36585	42364
4634	36594	42357
4635	36601	42349
4636	36607	42339
4637	36615	42331
4638	36621	42320
4639	36628	42312
4640	36636	42303
4641	36643	42295
4642	36650	42286
4643	36657	42277
4644	36664	42268
4645	36670	42258
4646	36676	42249
4647	36684	42240
4648	36691	42231
4649	36697	42222
4650	36704	42213
4651	36712	42204
4652	36718	42195
4653	36726	42187
4654	36734	42179
4655	36740	42170
4656	36748	42162
4657	36756	42153
4658	36763	42144
4659	36771	42137
4660	36782	42133
4661	36797	42132
4662	36808	42129
4663	36820	42126
4664	36832	42122
4665	36844	42119
4666	36853	42112
4667	36861	42104
4668	36868	42095
4669	36875	42087
4670	36883	42078
4671	36890	42069
4672	36896	42060
4673	36903	42051
4674	36911	42043
4675	36918	42034
4676	36925	42025
4677	36932	42016
4678	36940	42008
4679	36947	41999
4680	36954	41991
4681	36964	41985
4682	36971	41977
4683	36981	41971
4684	37002	41978
4685	37021	41983
4686	37038	41985
4687	37046	41977
4688	37060	41977
4689	37070	41970
4690	37077	41962
4691	37085	41954
4692	37092	41945
4693	37100	41937
4694	37107	41928
4695	37113	41918
4696	37120	41910
4697	37128	41902
4698	37135	41893
4699	37142	41884
4700	37150	41876
4701	37158	41868
4702	37166	41861
4703	37174	41853
4704	37184	41847
4705	37193	41840
4706	37200	41831
4707	37207	41822
4708	37214	41813
4709	37221	41805
4710	37229	41796
4711	37237	41789
4712	37244	41780
4713	37252	41772
4714	37258	41763
4715	37266	41754
4716	37273	41745
4717	37280	41736
4718	37287	41728
4719	37294	41719
4720	37301	41710
4721	37307	41700
4722	37315	41692
4723	37323	41684
4724	37330	41676
4725	37374	41708
4726	37382	41700
4727	37391	41693
4728	37399	41685
4729	37407	41678
4730	37416	41671
4731	37423	41662
4732	37431	41654
4733	37439	41647
4734	37447	41639
4735	37454	41630
4736	37461	41621
4737	37469	41613
4738	37476	41604
4739	37483	41595
4740	37490	41586
4741	37497	41577
4742	37505	41569
4743	37512	41561
4744	37519	41551
4745	37526	41542
4746	37533	41533
4747	37540	41525
4748	37547	41516
4749	37554	41507
4750	37562	41499
4751	37569	41490
4752	37576	41482
4753	37584	41474
4754	37591	41465
4755	37601	41459
4756	37611	41453
4757	37618	41445
4758	37625	41436
4759	37634	41429
4760	37641	41420
4761	37649	41412
4762	37655	41403
4763	37663	41394
4764	37670	41385
4765	37677	41377
4766	37684	41368
4767	37691	41359
4768	37698	41350
4769	37705	41341
4770	37712	41333
4771	37718	41323
4772	37725	41313
4773	37732	41305
4774	37739	41295
4775	37746	41287
4776	37753	41278
4777	37761	41270
4778	37767	41260
4779	37774	41251
4780	37783	41244
4781	37791	41237
