市区町村,,1983年,1984年,1985年,1986年,1987年,1988年,1989年,1990年,1991年,1992年,1993年,1994年,1995年,1996年,1997年,1998年,1999年,2000年,2001年,2002年,2003年,2004年,2005年,2006年,2007年,2008年,2009年,2010年,2011年,2012年,2013年,2014年,2015年,2016年,2017年,2018年,2019年,2020年,2021年,2022年
東京都練馬区桜台2-24-7,公示地価,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"402,000","418,000","437,000","456,000","453,000","459,000"
東京都練馬区東大泉4-20-18,公示地価,-,-,-,-,-,-,-,-,-,-,"480,000","455,000","435,000","425,000","414,000","398,000","376,000","361,000","345,000","334,000","329,000","326,000","324,000","325,000","345,000","377,000","340,000","323,000","321,000","319,000","319,000","325,000","329,000","334,000","340,000","349,000","359,000","368,000","365,000","369,000"
東京都練馬区大泉町6-14-12,公示地価,-,-,-,-,-,-,-,-,-,-,"500,000","470,000","453,000","443,000","433,000","426,000","400,000","363,000","342,000","323,000","313,000","308,000","306,000","307,000","324,000","354,000","321,000","304,000","302,000","300,000","300,000","305,000","307,000","311,000","315,000","322,000","329,000","334,000","330,000","333,000"
東京都練馬区豊玉北4-25-5,公示地価,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"423,000","422,000","421,000","421,000","430,000","436,000","455,000","476,000","500,000","532,000","560,000","556,000","567,000"
東京都練馬区立野町29-6,公示地価,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"368,000","374,000","382,000","393,000","405,000","401,000","405,000"
東京都練馬区東大泉2-41-12,公示地価,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"341,000","347,000","356,000","366,000","373,000","369,000","373,000"
東京都練馬区石神井町5-10-19,公示地価,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"334,000","339,000","346,000","354,000","362,000","358,000","361,000"
東京都練馬区石神井台2-8-6,公示地価,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"330,000","335,000","342,000","350,000","358,000","354,000","358,000"
東京都練馬区中村南1-29-15,公示地価,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"382,000","389,000","399,000","413,000","428,000","424,000","430,000"
東京都練馬区北町1-44-17,公示地価,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"340,000","346,000","356,000","370,000","385,000","382,000","386,000"
東京都練馬区氷川台2-16-11,公示地価,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"373,000","380,000","392,000","407,000","423,000","420,000","424,000"
東京都練馬区羽沢2-24-16,公示地価,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"383,000","393,000","410,000","429,000","450,000","448,000","456,000"
東京都練馬区春日町4-26-19,公示地価,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"388,000","393,000"
東京都練馬区早宮4-10-31,公示地価,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"355,000","362,000","375,000","390,000","405,000","402,000","406,000"
東京都練馬区東大泉7-31-28,公示地価,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"335,000","341,000","349,000","358,000","368,000","364,000","368,000"
東京都練馬区上石神井4-30-17,公示地価,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"340,000","345,000","356,000","366,000","376,000","371,000","375,000"
東京都練馬区豊玉北5-11-3,公示地価,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"439,000","455,000","475,000","500,000","527,000","524,000","533,000"
東京都練馬区向山4-19-8,公示地価,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"334,000","340,000","350,000","362,000","374,000","369,000","373,000"
東京都練馬区石神井町1-14-31,公示地価,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"393,000","403,000","417,000","433,000","449,000","446,000","450,000"
東京都練馬区大泉町4-47-8,公示地価,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"243,000","243,000","246,000","250,000","252,000","248,000","250,000"
東京都練馬区関町北5-18-40,公示地価,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"325,000","330,000","337,000","346,000","355,000","350,000","353,000"
東京都練馬区豊玉中1-37-3,公示地価,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"405,000","410,000"
東京都練馬区向山1-4-7,公示地価,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"371,000","380,000","392,000","406,000","421,000","420,000","426,000"
東京都練馬区桜台4-14-9,公示地価,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"420,000","431,000","450,000","472,000","496,000","493,000","500,000"
東京都練馬区富士見台2-38-14,公示地価,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"353,000","358,000","368,000","379,000","389,000","386,000","391,000"
東京都練馬区大泉学園町8-25-5,公示地価,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"240,000","240,000","244,000","248,000","249,000","245,000","245,000"
東京都練馬区土支田4-41-12,公示地価,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"225,000","227,000","232,000","237,000","238,000","234,000","235,000"
東京都練馬区谷原2-6-5,公示地価,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"317,000","321,000","327,000","335,000","342,000","339,000","342,000"
東京都練馬区貫井2-16-13,公示地価,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"374,000","383,000","394,000","407,000","420,000","417,000","422,000"
東京都練馬区羽沢3-26-10,公示地価,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"393,000","402,000","416,000","432,000","449,000","446,000","450,000"
東京都練馬区豊玉北6-1-8,公示地価,"1,130,000","1,140,000","1,180,000","1,240,000","2,350,000","3,700,000","3,700,000","4,070,000","4,070,000","3,750,000","3,000,000","2,400,000","1,950,000","1,600,000","1,330,000","1,170,000","1,050,000","948,000","910,000","900,000","885,000","880,000","880,000","890,000","1,000,000","1,200,000","1,080,000","1,010,000","1,000,000","993,000","993,000","1,020,000","1,030,000","1,120,000","1,200,000","1,280,000","1,370,000","1,450,000","1,420,000","1,450,000"
