市区町村,,1983年,1984年,1985年,1986年,1987年,1988年,1989年,1990年,1991年,1992年,1993年,1994年,1995年,1996年,1997年,1998年,1999年,2000年,2001年,2002年,2003年,2004年,2005年,2006年,2007年,2008年,2009年,2010年,2011年,2012年,2013年,2014年,2015年,2016年,2017年,2018年,2019年,2020年,2021年,2022年
東京都板橋区仲宿63-8,公示地価,-,-,-,-,-,-,-,"2,510,000","2,510,000","2,280,000","1,800,000","1,470,000","1,260,000","1,080,000","950,000","847,000","749,000","675,000","630,000","590,000","555,000","530,000","520,000","520,000","600,000","705,000","650,000","610,000","601,000","586,000","585,000","590,000","598,000","611,000","638,000","672,000","717,000","762,000","752,000","760,000"
東京都板橋区成増2-19-2,公示地価,-,-,-,"1,800,000","3,220,000","3,900,000","4,000,000","4,000,000","4,000,000","3,550,000","2,810,000","2,210,000","1,940,000","1,540,000","1,350,000","1,240,000","1,100,000","972,000","885,000","821,000","784,000","755,000","744,000","744,000","815,000","943,000","842,000","788,000","773,000","763,000","758,000","768,000","783,000","806,000","839,000","889,000","953,000","1,020,000","1,000,000","1,020,000"
東京都板橋区上板橋1-21-4,公示地価,"582,000","595,000","613,000","634,000","1,250,000","1,600,000","1,600,000","1,630,000","1,630,000","1,490,000","1,180,000","990,000","870,000","760,000","689,000","646,000","606,000","570,000","540,000","513,000","489,000","469,000","463,000","465,000","509,000","573,000","533,000","494,000","483,000","474,000","472,000","477,000","482,000","493,000","509,000","536,000","568,000","602,000","590,000","596,000"
東京都板橋区大和町14-14,公示地価,-,-,-,-,"1,670,000","2,350,000","2,340,000","2,340,000","2,340,000","2,090,000","1,640,000","1,340,000","1,170,000","1,010,000","898,000","855,000","781,000","720,000","678,000","640,000","605,000","581,000","564,000","562,000","612,000","702,000","645,000","601,000","590,000","580,000","577,000","584,000","595,000","611,000","641,000","680,000","730,000","788,000","770,000","790,000"
東京都板橋区常盤台2-6-5,公示地価,"720,000","740,000","767,000","804,000","1,750,000","2,450,000","2,450,000","2,500,000","2,500,000","2,300,000","1,890,000","1,620,000","1,420,000","1,230,000","1,120,000","1,060,000","1,000,000","945,000","900,000","855,000","819,000","790,000","775,000","776,000","851,000","985,000","895,000","830,000","815,000","800,000","794,000","808,000","824,000","851,000","894,000","950,000","1,020,000","1,090,000","1,060,000","1,070,000"
東京都板橋区東坂下2-16-4,公示地価,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"380,000","364,000","361,000","361,000","400,000","447,000","413,000","385,000","377,000","369,000","366,000","367,000","370,000","377,000","387,000","403,000","427,000","450,000","446,000","450,000"
東京都板橋区志村3-6-7,公示地価,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"536,000"
東京都板橋区成増3-35-1,公示地価,-,-,-,-,-,-,-,-,-,-,"749,000","630,000","570,000","516,000","491,000","479,000","454,000","430,000","412,000","394,000","381,000","370,000","365,000","365,000","397,000","433,000","404,000","382,000","377,000","374,000","372,000","376,000","380,000","388,000","400,000","418,000","442,000","467,000","457,000","458,000"
東京都板橋区板橋1-46-3,公示地価,-,-,-,-,-,-,-,-,-,-,-,"1,750,000","1,460,000","1,230,000","1,080,000","963,000","867,000","780,000","715,000","655,000","603,000","570,000","560,000","560,000","609,000","695,000","645,000","603,000","593,000","587,000","587,000","596,000","605,000","621,000","651,000","690,000","750,000","812,000","799,000","821,000"
東京都板橋区蓮沼町26-9,公示地価,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"385,000","393,000","409,000","435,000","470,000","509,000","504,000","509,000"
東京都板橋区中丸町14-1,公示地価,-,-,-,-,-,-,-,-,-,-,-,-,"1,160,000","1,000,000","905,000","822,000","758,000","704,000","663,000","593,000","562,000","542,000","532,000","531,000","580,000","637,000","585,000","540,000","530,000","526,000","523,000","528,000","535,000","546,000","569,000","606,000","652,000","702,000","695,000","705,000"
東京都板橋区大山東町52-1,公示地価,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"709,000","677,000","653,000","645,000","645,000","714,000","826,000","751,000","694,000","681,000","670,000","665,000","675,000","686,000","701,000","725,000","765,000","813,000","890,000","877,000","887,000"
東京都板橋区弥生町27-14,公示地価,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"480,000","459,000","443,000","435,000","434,000","485,000","555,000","510,000","475,000","466,000","459,000","457,000","460,000","462,000","471,000","487,000","508,000","540,000","574,000","562,000","564,000"
東京都板橋区高島平2-7-4,公示地価,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"345,000","355,000","370,000","385,000","404,000","396,000","397,000"
東京都板橋区板橋1-48-12,公示地価,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"592,000","617,000","651,000","710,000","789,000","775,000","798,000"
東京都板橋区東坂下1-14-12,公示地価,-,-,-,-,-,-,-,"694,000","694,000","627,000","495,000","425,000","394,000","372,000","365,000","360,000","350,000","335,000","320,000","305,000","291,000","281,000","274,000","273,000","281,000","295,000","280,000","268,000","265,000","260,000","258,000","259,000","260,000","264,000","271,000","281,000","291,000","303,000","306,000","312,000"
東京都板橋区舟渡3-15-24,公示地価,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"274,000","284,000","284,000","286,000"
東京都板橋区新河岸2-8-25,公示地価,-,-,-,-,-,-,-,-,-,-,-,"385,000","345,000","330,000","319,000","312,000","299,000","286,000","275,000","262,000","250,000","241,000","235,000","233,000","242,000","256,000","243,000","230,000","225,000","224,000","223,000","224,000","225,000","227,000","232,000","240,000","248,000","255,000","257,000","262,000"
