市区町村,,1983年,1984年,1985年,1986年,1987年,1988年,1989年,1990年,1991年,1992年,1993年,1994年,1995年,1996年,1997年,1998年,1999年,2000年,2001年,2002年,2003年,2004年,2005年,2006年,2007年,2008年,2009年,2010年,2011年,2012年,2013年,2014年,2015年,2016年,2017年,2018年,2019年,2020年,2021年,2022年
東京都江東区東砂7-17-19,公示地価,-,-,-,-,-,-,-,-,"2,000,000","1,770,000","1,300,000","1,120,000","910,000","740,000","640,000","593,000","545,000","500,000","445,000","410,000","403,000","400,000","400,000","401,000","445,000","496,000","465,000","434,000","427,000","418,000","418,000","428,000","437,000","447,000","458,000","477,000","501,000","525,000","519,000","525,000"
東京都江東区住吉2-17-11,公示地価,"532,000","560,000","577,000","608,000","1,390,000","2,050,000","2,050,000","2,100,000","2,130,000","1,890,000","1,500,000","1,350,000","1,200,000","1,000,000","830,000","744,000","662,000","586,000","524,000","480,000","465,000","464,000","464,000","467,000","554,000","650,000","605,000","563,000","554,000","542,000","540,000","556,000","571,000","587,000","607,000","655,000","735,000","813,000","802,000","814,000"
東京都江東区平野3-5-9,公示地価,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"435,000","420,000","418,000","418,000","420,000","480,000","544,000","510,000","475,000","466,000","456,000","454,000","467,000","477,000","489,000","504,000","529,000","579,000","639,000","630,000","639,000"
東京都江東区亀戸1-8-4,公示地価,-,-,-,-,"2,300,000","3,060,000","3,060,000","3,200,000","3,300,000","3,000,000","2,270,000","1,930,000","1,510,000","1,050,000","830,000","740,000","660,000","584,000","529,000","486,000","484,000","484,000","484,000","488,000","590,000","710,000","663,000","617,000","605,000","590,000","590,000","608,000","623,000","642,000","664,000","700,000","770,000","850,000","840,000","850,000"
東京都江東区清澄3-4-16,公示地価,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"513,000","512,000","514,000","596,000","700,000","663,000","616,000","607,000","600,000","598,000","614,000","628,000","644,000","666,000","708,000","793,000","876,000","861,000","873,000"
東京都江東区有明3-5-7,公示地価,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"1,050,000","1,200,000","1,160,000","1,090,000","998,000","947,000","928,000","953,000","970,000","997,000","1,030,000","1,100,000","1,170,000","1,250,000","1,210,000","1,230,000"
東京都江東区北砂5-14-13,公示地価,-,-,-,-,-,-,-,-,-,-,-,-,"920,000","730,000","645,000","607,000","558,000","509,000","461,000","423,000","408,000","404,000","402,000","402,000","458,000","519,000","483,000","449,000","442,000","432,000","431,000","442,000","451,000","460,000","469,000","489,000","512,000","533,000","528,000","534,000"
東京都江東区牡丹3-6-4,公示地価,-,-,-,-,-,-,-,-,-,-,-,"1,330,000","950,000","760,000","657,000","615,000","571,000","518,000","471,000","451,000","442,000","437,000","436,000","437,000","494,000","560,000","527,000","493,000","479,000","468,000","468,000","481,000","494,000","507,000","523,000","556,000","601,000","648,000","638,000","644,000"
東京都江東区東陽3-24-19,公示地価,-,-,-,-,-,-,-,-,-,-,"1,900,000","1,620,000","1,350,000","950,000","790,000","715,000","635,000","568,000","519,000","480,000","466,000","462,000","461,000","462,000","540,000","620,000","589,000","555,000","545,000","534,000","534,000","547,000","560,000","573,000","593,000","632,000","680,000","748,000","738,000","748,000"
東京都江東区豊洲4-1-3,公示地価,-,-,-,-,-,-,-,-,-,-,-,"2,100,000","1,610,000","1,150,000","915,000","823,000","738,000","662,000","618,000","581,000","574,000","574,000","584,000","613,000","770,000","910,000","882,000","820,000","804,000","794,000","794,000","822,000","847,000","873,000","907,000","972,000","1,100,000","1,250,000","1,230,000","1,250,000"
東京都江東区豊洲3-2-24,公示地価,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"1,380,000","1,500,000","1,730,000","1,990,000","1,960,000","2,000,000"
東京都江東区有明3-14-3,公示地価,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"226,000","217,000","218,000","223,000","227,000","235,000","245,000","256,000","270,000","283,000","283,000","288,000"
東京都江東区東雲2-14-19,公示地価,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"403,000","385,000","370,000","366,000","360,000","358,000","366,000","374,000","385,000","396,000","419,000","440,000","462,000","474,000","485,000"
東京都江東区佐賀2-8-20,公示地価,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"471,000","498,000","516,000","533,000"
東京都江東区辰巳3-8-5,公示地価,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"530,000","545,000","560,000","582,000","604,000","623,000"
