市区町村,,1983年,1984年,1985年,1986年,1987年,1988年,1989年,1990年,1991年,1992年,1993年,1994年,1995年,1996年,1997年,1998年,1999年,2000年,2001年,2002年,2003年,2004年,2005年,2006年,2007年,2008年,2009年,2010年,2011年,2012年,2013年,2014年,2015年,2016年,2017年,2018年,2019年,2020年,2021年,2022年
東京都豊島区駒込7-14-15,公示地価,-,-,-,-,-,-,-,-,-,-,-,"629,000","554,000","512,000","494,000","474,000","457,000","431,000","404,000","391,000","373,000","361,000","356,000","356,000","390,000","440,000","412,000","385,000","381,000","377,000","376,000","383,000","392,000","404,000","419,000","443,000","477,000","518,000","515,000","529,000"
東京都豊島区西巣鴨1-30-2,公示地価,-,-,-,-,"840,000","1,000,000","1,000,000","1,030,000","1,050,000","960,000","733,000","605,000","569,000","543,000","524,000","508,000","486,000","459,000","430,000","414,000","399,000","388,000","383,000","388,000","433,000","500,000","464,000","423,000","416,000","409,000","407,000","414,000","423,000","437,000","451,000","474,000","510,000","548,000","545,000","559,000"
東京都豊島区南長崎2-7-10,公示地価,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"427,000","434,000","447,000","461,000","480,000","512,000","552,000","549,000","560,000"
東京都豊島区西池袋3-7-5,公示地価,-,-,-,-,-,-,-,-,-,-,"871,000","717,000","660,000","623,000","594,000","572,000","539,000","506,000","488,000","460,000","438,000","429,000","425,000","435,000","503,000","577,000","530,000","492,000","486,000","477,000","476,000","490,000","505,000","521,000","539,000","565,000","605,000","646,000","642,000","654,000"
東京都豊島区雑司が谷1-25-7,公示地価,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"565,000","578,000"
東京都豊島区駒込4-10-16,公示地価,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"520,000","520,000","540,000","567,000","595,000","624,000","661,000","732,000","800,000","800,000","840,000"
東京都豊島区千早2-44-8,公示地価,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"470,000","486,000","507,000","535,000","565,000","560,000","570,000"
東京都豊島区千早1-28-15,公示地価,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"468,000","481,000","503,000","530,000","562,000","559,000","571,000"
東京都豊島区上池袋3-5-5,公示地価,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"427,000","440,000","461,000","488,000","517,000","514,000","525,000"
東京都豊島区駒込1-14-2,公示地価,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"728,000","770,000","831,000","899,000","895,000","929,000"
東京都豊島区東池袋5-22-8,公示地価,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"430,000","443,000","466,000","496,000","535,000","533,000","546,000"
東京都豊島区東池袋1-1-3,公示地価,"6,950,000","8,130,000","10,700,000","15,000,000","24,500,000","25,000,000","25,000,000","26,000,000","27,000,000","26,400,000","21,800,000","15,700,000","12,200,000","9,500,000","8,410,000","7,880,000","7,250,000","6,650,000","6,200,000","5,700,000","5,400,000","5,250,000","5,350,000","5,530,000","7,500,000","10,000,000","8,400,000","8,000,000","7,990,000","7,960,000","8,000,000","8,450,000","9,000,000","9,810,000","11,000,000","12,300,000","13,500,000","14,500,000","14,100,000","13,800,000"
東京都豊島区北大塚3-30-10,公示地価,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"583,000","563,000","533,000","523,000","523,000","598,000","700,000","630,000","568,000","556,000","544,000","542,000","553,000","567,000","589,000","609,000","644,000","723,000","813,000","800,000","818,000"
東京都豊島区南大塚3-50-3,公示地価,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"580,000","545,000","524,000","515,000","515,000","582,000","699,000","629,000","576,000","569,000","557,000","555,000","569,000","589,000","618,000","649,000","700,000","782,000","879,000","860,000","860,000"
東京都豊島区西池袋1-37-16,公示地価,"3,750,000","4,200,000","4,750,000","6,200,000","10,900,000","12,800,000","12,800,000","13,100,000","13,400,000","12,700,000","9,810,000","7,080,000","5,510,000","4,410,000","3,680,000","3,170,000","2,790,000","2,460,000","2,200,000","1,980,000","1,850,000","1,750,000","1,710,000","1,740,000","2,030,000","2,420,000","2,130,000","1,940,000","1,920,000","1,860,000","1,840,000","1,900,000","1,970,000","2,060,000","2,190,000","2,350,000","2,550,000","2,830,000","2,680,000","2,650,000"
東京都豊島区南池袋2-27-6,公示地価,"4,000,000","4,600,000","5,820,000","7,820,000","15,300,000","16,700,000","16,700,000","17,400,000","18,000,000","17,500,000","12,300,000","8,850,000","6,690,000","5,120,000","4,150,000","3,570,000","3,050,000","2,680,000","2,450,000","2,220,000","2,070,000","1,960,000","1,910,000","1,950,000","2,330,000","2,850,000","2,450,000","2,290,000","2,270,000","2,200,000","2,200,000","2,300,000","2,420,000","2,620,000","2,830,000","3,100,000","3,420,000","3,900,000","3,750,000","3,750,000"
東京都豊島区池袋1-7-17,公示地価,-,-,-,-,"4,830,000","5,200,000","5,200,000","5,280,000","5,330,000","5,050,000","3,560,000","2,670,000","2,090,000","1,650,000","1,380,000","1,180,000","1,010,000","890,000","802,000","721,000","670,000","641,000","631,000","636,000","711,000","869,000","765,000","705,000","691,000","684,000","682,000","698,000","711,000","730,000","752,000","790,000","848,000","918,000","904,000","915,000"
東京都豊島区南長崎1-3-3,公示地価,-,-,-,-,-,-,-,-,"2,860,000","2,500,000","1,900,000","1,450,000","1,160,000","944,000","813,000","801,000","757,000","695,000","651,000","609,000","572,000","548,000","537,000","538,000","607,000","716,000","640,000","588,000","577,000","568,000","566,000","575,000","598,000","622,000","645,000","685,000","721,000","760,000","755,000","767,000"
