市区町村,,1983年,1984年,1985年,1986年,1987年,1988年,1989年,1990年,1991年,1992年,1993年,1994年,1995年,1996年,1997年,1998年,1999年,2000年,2001年,2002年,2003年,2004年,2005年,2006年,2007年,2008年,2009年,2010年,2011年,2012年,2013年,2014年,2015年,2016年,2017年,2018年,2019年,2020年,2021年,2022年
東京都葛飾区東金町1-21-4,基準地価,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"525,000","525,000",-
東京都葛飾区亀有5-39-2,基準地価,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"393,000","370,000","356,000","351,000","358,000","405,000","425,000","403,000","395,000","393,000","393,000","396,000","400,000","410,000","417,000","430,000","460,000","500,000","510,000","508,000",-
東京都葛飾区青戸3-34-5,基準地価,-,-,-,-,-,-,-,-,"2,100,000","1,890,000","1,500,000","1,170,000","1,000,000","900,000","800,000","700,000","595,000","535,000","492,000","442,000","420,000","400,000","395,000","400,000","455,000","473,000","448,000","439,000","435,000","433,000","435,000","444,000","452,000","460,000","473,000","500,000","535,000","542,000","540,000",-
東京都葛飾区お花茶屋1-13-10,基準地価,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"425,000","425,000","424,000",-
東京都葛飾区東四つ木2-4-16,基準地価,-,-,-,-,-,-,-,-,-,-,-,-,-,"300,000","288,000","276,000","253,000","235,000","230,000","225,000","220,000","215,000","212,000","213,000","223,000","223,000","213,000","208,000","206,000","205,000","204,000","205,000","206,000","208,000","211,000","216,000","222,000","222,000","222,000",-
東京都葛飾区東金町3-34-1,公示地価,"310,000","310,000","310,000","310,000","400,000","700,000","700,000","706,000","735,000","690,000","552,000","494,000","467,000","460,000","444,000","425,000","390,000","352,000","335,000","325,000","317,000","311,000","309,000","310,000","345,000","377,000","364,000","348,000","344,000","342,000","342,000","344,000","346,000","348,000","352,000","359,000","367,000","375,000","375,000","378,000"
東京都葛飾区細田5-6-12,公示地価,-,-,-,-,-,-,-,-,-,-,"480,000","432,000","408,000","400,000","385,000","373,000","345,000","315,000","300,000","287,000","278,000","274,000","272,000","272,000","297,000","317,000","298,000","284,000","281,000","279,000","277,000","277,000","277,000","279,000","284,000","292,000","301,000","308,000","305,000","308,000"
東京都葛飾区東新小岩2-4-11,公示地価,-,-,-,-,-,-,-,-,-,-,-,"468,000","442,000","439,000","422,000","402,000","367,000","332,000","312,000","301,000","292,000","286,000","284,000","284,000","302,000","325,000","311,000","295,000","293,000","291,000","290,000","292,000","294,000","298,000","302,000","309,000","318,000","326,000","324,000","328,000"
東京都葛飾区お花茶屋3-23-6,公示地価,-,-,-,-,-,-,-,-,-,-,"469,000","423,000","402,000","393,000","379,000","367,000","338,000","306,000","292,000","281,000","273,000","267,000","265,000","265,000","293,000","319,000","309,000","298,000","295,000","293,000","292,000","295,000","297,000","300,000","304,000","312,000","323,000","332,000","330,000","333,000"
東京都葛飾区東金町2-6-18,公示地価,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"377,000","365,000","338,000","310,000","295,000","283,000","275,000","270,000","268,000","269,000","298,000","324,000","309,000","298,000","295,000","295,000","300,000","312,000","318,000","324,000","332,000","344,000","356,000","365,000","364,000","367,000"
東京都葛飾区小菅4-5-11,公示地価,-,-,-,-,-,-,-,-,-,-,"630,000","564,000","530,000","508,000","490,000","476,000","430,000","388,000","370,000","357,000","348,000","342,000","342,000","343,000","390,000","424,000","411,000","400,000","394,000","393,000","392,000","395,000","397,000","401,000","411,000","427,000","453,000","475,000","475,000","482,000"
東京都葛飾区青戸5-18-3,公示地価,"280,000","285,000","285,000","285,000","377,000","700,000","702,000","723,000","753,000","705,000","564,000","510,000","487,000","475,000","458,000","446,000","410,000","370,000","350,000","336,000","325,000","319,000","317,000","318,000","345,000","371,000","361,000","346,000","343,000","341,000","340,000","344,000","346,000","349,000","354,000","363,000","376,000","390,000","390,000","393,000"
東京都葛飾区亀有2-18-7,公示地価,"272,000","275,000","275,000","277,000","327,000","595,000","631,000","635,000","660,000","625,000","500,000","459,000","443,000","420,000","403,000","391,000","360,000","329,000","314,000","305,000","297,000","291,000","288,000","288,000","305,000","321,000","306,000","297,000","295,000","293,000","292,000","295,000","297,000","300,000","305,000","317,000","328,000","337,000","336,000","340,000"
東京都葛飾区新宿5-22-11,公示地価,"268,000","270,000","270,000","270,000","324,000","520,000","535,000","545,000","566,000","527,000","403,000","387,000","366,000","363,000","355,000","347,000","320,000","293,000","278,000","267,000","259,000","255,000","252,000","252,000","261,000","269,000","260,000","250,000","249,000","248,000","248,000","250,000","252,000","254,000","257,000","264,000","273,000","280,000","279,000","281,000"
東京都葛飾区柴又1-29-15,公示地価,-,-,-,-,-,-,-,-,-,-,"460,000","417,000","397,000","393,000","380,000","364,000","335,000","306,000","290,000","279,000","271,000","266,000","264,000","264,000","281,000","297,000","285,000","277,000","275,000","274,000","273,000","275,000","276,000","281,000","285,000","294,000","305,000","314,000","313,000","315,000"
東京都葛飾区西亀有1-2-1,公示地価,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"273,000","272,000","271,000","274,000","277,000","282,000","287,000","296,000","307,000","316,000","314,000","321,000"
東京都葛飾区南水元4-23-4,公示地価,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"325,000","316,000","296,000","271,000","257,000","245,000","236,000","229,000","226,000","226,000","250,000","263,000","253,000","243,000","241,000","239,000","239,000","241,000","244,000","247,000","250,000","257,000","264,000","269,000","269,000","271,000"
東京都葛飾区新宿1-21-11,公示地価,-,-,-,-,-,-,-,-,-,"526,000","400,000","384,000","363,000","358,000","350,000","343,000","315,000","288,000","273,000","263,000","255,000","250,000","248,000","248,000","260,000","276,000","265,000","255,000","253,000","252,000","251,000","252,000","254,000","256,000","260,000","266,000","274,000","279,000","279,000","281,000"
東京都葛飾区高砂8-19-5,公示地価,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"290,000","292,000","294,000","298,000","306,000","316,000","327,000","324,000","327,000"
東京都葛飾区奥戸6-17-15,公示地価,"210,000","210,000","210,000","211,000","266,000","472,000","510,000","525,000","550,000","517,000","418,000","383,000","367,000","354,000","343,000","333,000","307,000","279,000","266,000","255,000","248,000","243,000","241,000","241,000","254,000","266,000","250,000","238,000","237,000","235,000","233,000","233,000","233,000","234,000","237,000","243,000","253,000","261,000","259,000","261,000"
東京都葛飾区金町2-18-3,公示地価,-,-,-,-,-,-,-,-,-,-,-,-,"468,000","453,000","433,000","417,000","383,000","347,000","326,000","312,000","300,000","293,000","289,000","289,000","305,000","327,000","314,000","304,000","301,000","299,000","299,000","301,000","303,000","305,000","309,000","316,000","326,000","335,000","335,000","338,000"
東京都葛飾区東新小岩5-9-7,公示地価,"318,000","320,000","321,000","328,000","450,000","750,000","767,000","777,000","811,000","760,000","610,000","545,000","516,000","503,000","475,000","451,000","411,000","371,000","351,000","339,000","329,000","323,000","321,000","321,000","345,000","368,000","351,000","333,000","332,000","329,000","328,000","330,000","332,000","337,000","344,000","354,000","367,000","378,000","376,000","380,000"
東京都葛飾区水元5-2-7,公示地価,-,"173,000","173,000","173,000","208,000","370,000","370,000","381,000","400,000","384,000","307,000","278,000","272,000","270,000","265,000","260,000","251,000","230,000","218,000","208,000","200,000","194,000","191,000","190,000","197,000","205,000","196,000","188,000","186,000","184,000","183,000","183,000","183,000","183,000","185,000","189,000","193,000","194,000","193,000","195,000"
東京都葛飾区水元3-10-13,公示地価,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"216,000","216,000","216,000","216,000","218,000","222,000","226,000","227,000","226,000","228,000"
東京都葛飾区堀切4-48-10,公示地価,"275,000","277,000","277,000","279,000","340,000","610,000","643,000","647,000","678,000","640,000","520,000","466,000","440,000","430,000","415,000","397,000","364,000","331,000","311,000","301,000","292,000","285,000","282,000","281,000","295,000","310,000","293,000","283,000","280,000","278,000","277,000","280,000","282,000","285,000","289,000","297,000","307,000","314,000","312,000","314,000"
東京都葛飾区西亀有3-41-2,公示地価,-,-,-,-,"298,000","570,000","625,000","630,000","655,000","610,000","490,000","450,000","428,000","417,000","410,000","400,000","362,000","327,000","311,000","301,000","294,000","289,000","286,000","286,000","300,000","324,000","308,000","299,000","298,000","296,000","294,000","296,000","298,000","300,000","304,000","313,000","323,000","331,000","329,000","332,000"
東京都葛飾区四つ木4-4-4,公示地価,"260,000","265,000","265,000","265,000","321,000","570,000","578,000","590,000","617,000","575,000","460,000","419,000","399,000","386,000","372,000","360,000","332,000","298,000","283,000","270,000","261,000","255,000","252,000","251,000","264,000","277,000","263,000","255,000","254,000","253,000","252,000","253,000","254,000","256,000","259,000","266,000","274,000","282,000","280,000","282,000"
東京都葛飾区新小岩3-5-1,公示地価,"321,000","329,000","330,000","344,000","480,000","780,000","826,000","840,000","881,000","825,000","660,000","591,000","557,000","527,000","505,000","488,000","445,000","402,000","381,000","366,000","356,000","350,000","349,000","350,000","392,000","423,000","399,000","378,000","376,000","372,000","371,000","372,000","375,000","380,000","388,000","403,000","421,000","436,000","436,000","441,000"
東京都葛飾区立石4-14-7,公示地価,"258,000","263,000","263,000","263,000","329,000","600,000","605,000","620,000","650,000","621,000","497,000","449,000","428,000","419,000","404,000","389,000","360,000","327,000","310,000","297,000","288,000","282,000","280,000","280,000","300,000","315,000","301,000","287,000","286,000","285,000","284,000","286,000","288,000","292,000","296,000","306,000","318,000","329,000","329,000","333,000"
東京都葛飾区鎌倉1-29-14,公示地価,-,-,-,-,-,-,-,-,-,-,-,-,"402,000","395,000","381,000","369,000","338,000","307,000","292,000","284,000","277,000","272,000","270,000","270,000","292,000","314,000","300,000","285,000","284,000","282,000","281,000","284,000","286,000","288,000","292,000","300,000","310,000","318,000","315,000","318,000"
東京都葛飾区立石5-23-2,公示地価,"260,000","266,000","266,000","267,000","345,000","620,000","658,000","665,000","685,000","655,000","524,000","469,000","443,000","435,000","419,000","400,000","368,000","335,000","319,000","309,000","300,000","294,000","291,000","291,000","315,000","341,000","322,000","306,000","305,000","302,000","301,000","304,000","306,000","308,000","312,000","321,000","332,000","343,000","340,000","342,000"
東京都葛飾区青戸1-5-4,公示地価,-,-,-,-,-,-,-,-,-,-,-,"510,000","482,000","474,000","457,000","445,000","406,000","367,000","350,000","338,000","329,000","323,000","323,000","323,000","352,000","380,000","370,000","357,000","357,000","353,000","351,000","357,000","360,000","363,000","371,000","381,000","394,000","407,000","407,000","410,000"
東京都葛飾区東立石4-26-10,公示地価,"243,000","250,000","250,000","250,000","317,000","580,000","585,000","600,000","630,000","606,000","490,000","446,000","423,000","417,000","405,000","393,000","360,000","328,000","313,000","300,000","291,000","284,000","282,000","282,000","298,000","314,000","298,000","288,000","285,000","284,000","283,000","286,000","288,000","290,000","294,000","302,000","312,000","321,000","320,000","323,000"
東京都葛飾区宝町1-21-25,公示地価,-,-,-,-,-,-,-,-,-,-,"424,000","400,000","378,000","371,000","359,000","348,000","320,000","291,000","278,000","266,000","256,000","249,000","246,000","246,000","261,000","280,000","268,000","258,000","256,000","254,000","253,000","254,000","256,000","258,000","264,000","272,000","280,000","286,000","284,000","286,000"
東京都葛飾区堀切8-4-16,公示地価,-,-,-,-,-,"630,000","636,000","640,000","660,000","615,000","500,000","463,000","440,000","420,000","406,000","394,000","361,000","327,000","312,000","301,000","293,000","289,000","288,000","288,000","315,000","341,000","330,000","317,000","313,000","311,000","309,000","311,000","313,000","315,000","320,000","332,000","346,000","354,000","354,000","358,000"
東京都葛飾区小菅1-23-13,公示地価,-,-,-,-,-,"495,000","503,000","510,000","535,000","500,000","405,000","377,000","362,000","347,000","336,000","326,000","302,000","276,000","262,000","254,000","247,000","242,000","240,000","240,000","250,000","256,000","244,000","230,000","227,000","225,000","223,000","223,000","223,000","225,000","230,000","237,000","244,000","250,000","249,000","251,000"
東京都葛飾区東新小岩8-21-5,公示地価,-,-,-,-,-,-,-,-,-,-,"490,000","440,000","416,000","408,000","394,000","382,000","351,000","319,000","304,000","292,000","283,000","276,000","274,000","274,000","285,000","303,000","283,000","271,000","270,000","269,000","268,000","269,000","270,000","273,000","277,000","283,000","292,000","300,000","298,000","301,000"
東京都葛飾区新小岩4-5-5,公示地価,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"346,000","354,000","362,000","372,000","382,000","380,000","384,000"
東京都葛飾区お花茶屋1-3-7,公示地価,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"341,000","345,000","352,000","360,000","367,000","364,000","367,000"
東京都葛飾区堀切2-31-12,公示地価,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"267,000","271,000","280,000","289,000","298,000","296,000","298,000"
