市区町村,,1983年,1984年,1985年,1986年,1987年,1988年,1989年,1990年,1991年,1992年,1993年,1994年,1995年,1996年,1997年,1998年,1999年,2000年,2001年,2002年,2003年,2004年,2005年,2006年,2007年,2008年,2009年,2010年,2011年,2012年,2013年,2014年,2015年,2016年,2017年,2018年,2019年,2020年,2021年,2022年
東京都港区東麻布2-32-10,公示地価,-,-,-,-,-,-,-,-,-,-,-,"4,500,000","3,100,000","2,280,000","1,890,000","1,740,000","1,490,000","1,350,000","1,300,000","1,270,000","1,250,000","1,250,000","1,260,000","1,450,000","1,800,000","2,180,000","1,840,000","1,620,000","1,570,000","1,530,000","1,530,000","1,590,000","1,660,000","1,740,000","1,830,000","1,950,000","2,110,000","2,280,000","2,260,000","2,240,000"
東京都港区港南2-16-2,公示地価,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"8,000,000","10,200,000","8,900,000","7,280,000","6,800,000","6,620,000","6,620,000","7,070,000","7,680,000","8,460,000","9,140,000","9,800,000","10,700,000","11,200,000","11,100,000","11,000,000"
東京都港区浜松町1-12-10,公示地価,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"980,000","943,000","915,000","918,000","979,000","1,200,000","1,460,000","1,250,000","1,100,000","1,050,000","1,020,000","1,020,000","1,070,000","1,120,000","1,180,000","1,250,000","1,340,000","1,500,000","1,750,000","1,730,000","1,720,000"
東京都港区浜松町2-11-7,公示地価,-,-,-,-,-,-,-,-,-,-,-,"4,350,000","2,990,000","2,200,000","1,750,000","1,590,000","1,350,000","1,200,000","1,090,000","1,040,000","1,000,000","975,000","975,000","1,080,000","1,380,000","1,680,000","1,420,000","1,250,000","1,190,000","1,160,000","1,160,000","1,210,000","1,260,000","1,310,000","1,370,000","1,450,000","1,620,000","1,810,000","1,790,000","1,780,000"
東京都港区六本木4-5-3,公示地価,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"1,220,000","1,150,000","1,130,000","1,090,000","1,070,000","1,090,000","1,200,000","1,590,000","2,080,000","1,840,000","1,620,000","1,540,000","1,490,000","1,490,000","1,550,000","1,630,000","1,710,000","1,790,000","1,930,000","2,160,000","2,520,000","2,500,000","2,500,000"
東京都港区新橋6-12-8,公示地価,-,-,-,-,-,-,-,-,-,-,-,-,"3,200,000","2,400,000","2,070,000","1,900,000","1,620,000","1,450,000","1,330,000","1,270,000","1,210,000","1,170,000","1,180,000","1,230,000","1,380,000","1,650,000","1,390,000","1,230,000","1,170,000","1,140,000","1,130,000","1,180,000","1,240,000","1,310,000","1,380,000","1,450,000","1,600,000","1,850,000","1,810,000","1,800,000"
東京都港区芝5-9-10,公示地価,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"1,060,000","1,060,000","1,160,000","1,500,000","1,820,000","1,600,000","1,440,000","1,380,000","1,340,000","1,330,000","1,390,000","1,450,000","1,540,000","1,630,000","1,720,000","1,890,000","2,120,000","2,070,000","2,060,000"
東京都港区新橋2-8-8,公示地価,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"6,000,000","6,100,000","6,200,000","6,280,000","6,800,000","7,840,000","9,530,000","8,570,000","7,200,000","6,600,000","6,270,000","6,260,000","6,560,000","7,010,000","7,710,000","8,400,000","9,140,000","9,860,000","10,300,000","10,000,000","9,890,000"
東京都港区新橋2-19-3,公示地価,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"6,800,000","7,000,000","7,200,000","7,350,000","7,910,000","9,100,000","11,400,000","10,000,000","8,010,000","7,290,000","6,920,000","6,910,000","7,220,000","7,710,000","8,480,000","9,160,000","9,920,000","10,600,000","11,100,000","10,900,000","10,800,000"
東京都港区芝3-6-9,公示地価,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"2,250,000","2,180,000","2,140,000","2,180,000","2,530,000","3,000,000","3,500,000","2,960,000","2,610,000","2,480,000","2,410,000","2,400,000","2,510,000","2,620,000","2,780,000","2,950,000","3,130,000","3,380,000","3,660,000","3,640,000","3,620,000"
東京都港区赤坂2-2-17,公示地価,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"5,740,000","5,720,000","5,710,000","5,800,000","6,330,000","8,000,000","10,000,000","9,000,000","7,150,000","6,510,000","6,170,000","6,130,000","6,400,000","6,770,000","7,330,000","7,840,000","8,390,000","9,040,000","9,430,000","9,390,000","9,330,000"
東京都港区西新橋1-16-5,公示地価,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"5,270,000","5,200,000","5,170,000","5,210,000","5,710,000","7,200,000","8,950,000","7,880,000","5,880,000","5,400,000","5,120,000","5,100,000","5,320,000","5,660,000","6,250,000","6,760,000","7,310,000","8,090,000","8,780,000","8,640,000","8,560,000"
東京都港区新橋6-3-5,公示地価,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"1,760,000","1,700,000","1,660,000","1,660,000","1,760,000","2,090,000","2,500,000","2,160,000","1,940,000","1,850,000","1,810,000","1,800,000","1,880,000","1,980,000","2,120,000","2,270,000","2,420,000","2,620,000","2,950,000","2,870,000","2,850,000"
東京都港区新橋3-18-3,公示地価,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"1,290,000","1,370,000","1,440,000","1,520,000","1,680,000","1,900,000","1,850,000","1,830,000"
東京都港区虎ノ門1-15-16,公示地価,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"5,000,000","5,300,000","7,000,000","8,700,000","7,660,000","5,730,000","5,340,000","5,080,000","5,050,000","5,280,000","5,800,000","6,790,000","7,810,000","8,710,000","9,650,000","10,500,000","10,600,000","10,600,000"
東京都港区新橋1-17-1,公示地価,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"5,200,000","5,700,000","6,180,000","6,000,000","5,960,000"
東京都港区西新橋1-10-8,公示地価,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"1,950,000","1,900,000","1,860,000","1,870,000","2,010,000","2,430,000","2,830,000","2,400,000","2,160,000","2,060,000","1,960,000","1,950,000","2,040,000","2,140,000","2,250,000","2,370,000","2,510,000","2,820,000","3,130,000","3,080,000","3,060,000"
東京都港区南青山2-1-1,公示地価,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"6,050,000","6,050,000","6,050,000","6,260,000","7,480,000","9,850,000","12,700,000","11,200,000","8,440,000","7,830,000","7,660,000","7,660,000","8,280,000","9,000,000","10,000,000","10,800,000","11,600,000","12,400,000","13,100,000","13,000,000","12,900,000"
東京都港区南青山7-10-3,公示地価,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"1,740,000","1,700,000","1,680,000","1,680,000","1,850,000","2,300,000","2,760,000","2,300,000","1,960,000","1,860,000","1,790,000","1,770,000","1,830,000","1,910,000","2,020,000","2,120,000","2,220,000","2,390,000","2,590,000","2,590,000","2,590,000"
東京都港区麻布台3-4-10,公示地価,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"2,080,000","2,000,000","1,960,000","1,960,000","2,180,000","2,550,000","3,080,000","2,650,000","2,300,000","2,210,000","2,150,000","2,130,000","2,220,000","2,300,000","2,440,000","2,560,000","2,760,000","3,000,000","3,290,000","3,270,000","3,270,000"
東京都港区赤坂2-21-8,公示地価,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"940,000","897,000","869,000","869,000","926,000","1,150,000","1,380,000","1,210,000","1,080,000","1,030,000","1,000,000","1,000,000","1,030,000","1,080,000","1,130,000","1,190,000","1,250,000","1,400,000","1,620,000","1,610,000","1,620,000"
東京都港区麻布十番3-7-11,公示地価,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"1,300,000","1,300,000","1,310,000","1,320,000","1,480,000","1,850,000","2,210,000","1,920,000","1,770,000","1,740,000","1,710,000","1,710,000","1,800,000","1,880,000","2,000,000","2,140,000","2,300,000","2,470,000","2,710,000","2,700,000","2,690,000"
東京都港区海岸1-9-18,公示地価,-,-,-,-,-,-,-,-,-,-,"6,500,000","4,700,000","3,280,000","2,440,000","2,010,000","1,880,000","1,670,000","1,570,000","1,500,000","1,460,000","1,400,000","1,380,000","1,400,000","1,600,000","2,000,000","2,390,000","2,140,000","1,920,000","1,830,000","1,790,000","1,770,000","1,840,000","1,920,000","2,020,000","2,130,000","2,260,000","2,440,000","2,950,000","3,040,000","3,080,000"
東京都港区六本木7-4-8,公示地価,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"2,860,000","3,010,000","3,160,000","3,420,000","3,940,000","3,870,000","3,900,000"
東京都港区芝浦3-5-39,公示地価,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"4,300,000"
東京都港区赤坂2-8-14,公示地価,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"2,300,000","2,470,000","2,660,000","2,840,000","3,030,000","2,970,000","2,970,000"
東京都港区三田4-7-27,公示地価,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"1,680,000","1,770,000","1,870,000","2,000,000","2,160,000","2,140,000","2,130,000"
東京都港区白金1-25-20,公示地価,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"1,580,000","1,670,000","1,770,000","1,890,000","2,040,000","2,020,000","2,060,000"
東京都港区東新橋2-4-6,公示地価,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"2,750,000","2,970,000","3,300,000","3,800,000","3,750,000","3,730,000"
